marca_value,marca_text,cc_value,cc_text,version_value,version_text
15,BMW,650,650,16899,G 650 GS Euro3 (0178) (2009-2010)
15,BMW,650,650,16901,G 650 GS Euro3 (0188) (2011-2016)
15,BMW,650,650,3079,G GS Sertao 650 (2011-2014)
15,BMW,650,650,16917,G GS Sertao ABS 650 (2011-2014)
15,BMW,650,650,1042,G Xchallenge 650 (2007-2011)
15,BMW,650,650,18231,G Xcountry (0141) 650 (2008-2009)
15,BMW,650,650,1043,G Xcountry (0164) 650 (2007-2007)
15,BMW,650,650,1044,G Xmoto 650 (2007-2011)
15,BMW,650,650,146,R 65 650 (1978-1991)
15,BMW,650,650,2679,R 65 GS 650 (1986-1991)
15,BMW,650,650,147,R 65 LS 650 (1982-1985)
15,BMW,650,650,2680,R 65/1 650 (1978-1991)
15,BMW,700,700,1964,F 700 GS Euro3 (2012-2016)
15,BMW,700,700,17156,F 700 GS Euro4 (2017-2018)
15,BMW,750,750,13941,F 750 GS 853 (2018-2024)
15,BMW,750,750,2681,K 75 750 (1983-1996)
15,BMW,750,750,148,K 75 C 750 (1985-1988)
15,BMW,750,750,149,K 75 RT 750 (1985-1996)
15,BMW,750,750,150,K 75 S 750 (1985-1997)
15,BMW,750,750,14171,R75/5 750 (1971-1973)
15,BMW,750,750,14172,R75/6 750 (1974-1976)
15,BMW,750,750,14173,R75/7 750 (1976-1977)
15,BMW,800,800,154,"F 800 GS (10,5mm) 798 (2009-2017)"
15,BMW,800,800,13400,"F 800 GS (8,5mm) 798 (2006-2008)"
15,BMW,800,800,4829,F 800 GS Adventure ABS Euro3 (2013-2016)
15,BMW,800,800,16926,F 800 GS Adventure ABS Euro4 (2016-2018)
15,BMW,800,800,16927,F 800 R ABS (0217) Euro3 (2010-2014)
15,BMW,800,800,16929,F 800 R ABS Euro4 (2017-2019)
15,BMW,800,800,1966,F 800 R Euro3 (2010-2014)
15,BMW,800,800,16810,F GS Euro5+ 800 (2024-2025)
15,BMW,800,800,1965,F GT 800 (2013-2019)
15,BMW,800,800,16928,F R ABS (0B04) Euro3 800 (2015-2016)
15,BMW,800,800,17157,F S ABS Euro3 800 (2006-2010)
15,BMW,800,800,155,F S Euro3 800 (2006-2010)
15,BMW,800,800,17158,F ST ABS Euro3 800 (2006-2012)
15,BMW,800,800,14791,F ST Euro3 800 (2006-2012)
15,BMW,800,800,157,R 80 800 (1981-1995)
15,BMW,800,800,13764,R 80 ET 800 (1980-1984)
15,BMW,800,800,158,R 80 GS 800 (1980-1987)
15,BMW,800,800,2682,R 80 GS Mystic 800 (1991-1995)
15,BMW,800,800,159,R 80 GS Paris Dakar 800 (1988-1995)
15,BMW,800,800,1969,R 80 R 800 (1991-1994)
15,BMW,800,800,160,R 80 RT 800 (1977-1995)
15,BMW,800,800,161,R 80 ST 800 (1982-1986)
15,BMW,800,800,162,R 80/7 800 (1977-1984)
15,BMW,800,800,14170,R80 G / S Monolover (1980-1987)
15,BMW,850,850,14861,F 850 GS Adventure Euro4 (2018-2020)
15,BMW,850,850,16270,F 850 GS Adventure Euro5 (2021-2024)
15,BMW,850,850,13960,F 850 GS Euro4 (2018-2020)
15,BMW,850,850,16269,F 850 GS Euro5 (2021-2024)
15,BMW,850,850,2684,R C 850 (1999-2000)
15,BMW,850,850,17160,R C ABS 850 (1999-2000)
15,BMW,850,850,11472,R C Classic 850 (1997-2002)
15,BMW,850,850,11473,R C Independent 850 (1999-2001)
15,BMW,850,850,163,R GS 850 (1993-2002)
15,BMW,850,850,18233,R GS ABS 850 (1993-2002)
15,BMW,850,850,164,R R 850 (1994-2002)
15,BMW,850,850,18262,R R ABS 850 (1994-2002)
15,BMW,850,850,18263,R R ABS Euro2 850 (2002-2007)
15,BMW,850,850,18264,R R Euro2 850 (2002-2007)
15,BMW,850,850,165,R RT 850 (1994-2002)
15,BMW,850,850,18265,R RT ABS 850 (1994-2002)
15,BMW,900,900,16790,F GS Adventure Euro5+ 900 (2024-2025)
15,BMW,900,900,16789,F GS Euro5+ 900 (2024-2025)
15,BMW,900,900,16557,F R DCT Euro5 900 (2021-2022)
15,BMW,900,900,14344,F R Euro4 900 (2020-2020)
15,BMW,900,900,16263,F R Euro5 900 (2021-2024)
15,BMW,900,900,16910,F R Euro5+ 900 (2025-2025)
15,BMW,900,900,16264,F XR ABS A2 Euro5 900 (2019-2024)
15,BMW,900,900,16556,F XR DCT Euro5 900 (2021-2022)
15,BMW,900,900,14345,F XR Euro5 900 (2019-2024)
15,BMW,900,900,16265,R 90 S (1973-1976)
15,BMW,900,900,16266,R 90/6 (1973-1976)
15,BMW,1000,1000,1045,HP4 1000 (2012-2015)
15,BMW,1000,1000,13969,HP4 Race 1000 (2017-2018)
15,BMW,1000,1000,2685,K1 1000 (1983-1995)
15,BMW,1000,1000,2686,K100 1000 (1982-1990)
15,BMW,1000,1000,167,K100 LT 1000 (1983-1994)
15,BMW,1000,1000,15908,K100 LT ABS 1000 (1989-1989)
15,BMW,1000,1000,168,K100 RS 1000 (1983-1993)
15,BMW,1000,1000,15920,K100 RS ABS 1000 (1988-1992)
15,BMW,1000,1000,169,K100 RT 1000 (1983-1993)
15,BMW,1000,1000,16603,M 1000 R Euro5 (2023-2024)
15,BMW,1000,1000,16605,M 1000 RR DCT Euro5 (2021-2024)
15,BMW,1000,1000,14627,M 1000 RR Euro5 (2021-2024)
15,BMW,1000,1000,16604,M 1000 XR Euro5+ (2024-2025)
15,BMW,1000,1000,1970,R100 CS 1000 (1980-1985)
15,BMW,1000,1000,170,R100 GS / R100 GS Paris Dakar 1000 (1986-1996)
15,BMW,1000,1000,172,R100 R 1000 (1991-1995)
15,BMW,1000,1000,173,R100 RS 1000 (1976-1993)
15,BMW,1000,1000,174,R100 RT 1000 (1978-1995)
15,BMW,1000,1000,16491,S R Euro3 1000 (2014-2015)
15,BMW,1000,1000,9049,S R Euro4 1000 (2016-2020)
15,BMW,1000,1000,16492,S R Euro5 1000 (2021-2023)
15,BMW,1000,1000,1046,S RR (2009-2018) 1000 (2009-2018)
15,BMW,1000,1000,14723,S RR Euro4 1000 (2019-2020)
15,BMW,1000,1000,16489,S RR Euro5 1000 (2021-2024)
15,BMW,1000,1000,9284,S XR Euro3 1000 (2015-2015)
15,BMW,1000,1000,16490,S XR Euro4 1000 (2016-2020)
15,BMW,1000,1000,15945,S XR Euro5 1000 (2021-2024)
15,BMW,1100,1100,4830,K LT 1100 (1990-1996)
15,BMW,1100,1100,4831,K LT ABS 1100 (1990-1996)
15,BMW,1100,1100,14792,K LT SE 1100 (1990-1996)
15,BMW,1100,1100,14793,K LT SE ABS 1100 (1990-1996)
15,BMW,1100,1100,176,K RS 1100 (1991-2001)
15,BMW,1100,1100,177,R GS 1100 (1993-1999)
15,BMW,1100,1100,13767,R R (Rueda de aleación) 1100 (1993-2001)
15,BMW,1100,1100,2688,R R (Rueda de radios) 1100 (1994-2001)
15,BMW,1100,1100,2689,R RS 1100 (1993-2001)
15,BMW,1100,1100,178,R RT 1100 (1993-2001)
15,BMW,1100,1100,179,R S 1100 (1996-2006)
15,BMW,1100,1100,4832,R S ABS 1100 (2001-2006)
15,BMW,1150,1150,180,R GS 1150 (2000-2003)
15,BMW,1150,1150,18384,R GS ABS 1150 (2000-2003)
15,BMW,1150,1150,181,R GS Adventure 1150 (1999-2005)
15,BMW,1150,1150,2690,R R Rockster 1150 (2002-2005)
15,BMW,1150,1150,182,R RS 1150 (2001-2004)
15,BMW,1150,1150,18383,R RS ABS 1150 (2001-2004)
15,BMW,1150,1150,183,R RT 1150 (2001-2005)
15,BMW,1200,1200,1047,HP2 1200 (2006-2009)
15,BMW,1200,1200,14881,HP2 Enduro 1200 (2005-2008)
15,BMW,1200,1200,1048,HP2 Megamoto 1200 (2007-2011)
15,BMW,1200,1200,1049,HP2 Sport 1200 (2008-2012)
15,BMW,1200,1200,4833,K GT ABS 1200 (2003-2008)
15,BMW,1200,1200,2691,K GT Euro2 1200 (2002-2005)
15,BMW,1200,1200,13769,K GT Euro3 1200 (2006-2008)
15,BMW,1200,1200,4834,K LT Euro1 1200 (1998-2003)
15,BMW,1200,1200,18382,K LT Euro3 1200 (2006-2009)
15,BMW,1200,1200,1972,K R 1200 (2005-2008)
15,BMW,1200,1200,1973,K R Sport 1200 (2006-2008)
15,BMW,1200,1200,18378,K R Sport ABS 1200 (2006-2008)
15,BMW,1200,1200,185,K RS 1200 (1997-2000)
15,BMW,1200,1200,18358,K RS ABS 1200 (1997-2000)
15,BMW,1200,1200,18361,K RS ABS Euro1 1200 (2001-2002)
15,BMW,1200,1200,18360,K RS ABS Euro2 1200 (2003-2005)
15,BMW,1200,1200,13770,K RS Euro1 1200 (2001-2002)
15,BMW,1200,1200,18359,K RS Euro2 1200 (2003-2005)
15,BMW,1200,1200,18357,K S ABS Euro3 1200 (2004-2008)
15,BMW,1200,1200,1974,K S Euro3 1200 (2004-2008)
15,BMW,1200,1200,14004,R 1200 R LC (2014-2018)
15,BMW,1200,1200,17083,R C ABS Euro1 1200 (1997-2003)
15,BMW,1200,1200,2693,R C Avantgarde 1200 (1996-2005)
15,BMW,1200,1200,2695,R C Cruiser 1200 (1996-2005)
15,BMW,1200,1200,2694,R C Euro1 1200 (1997-2003)
15,BMW,1200,1200,2696,R C Independent 1200 (2000-2006)
15,BMW,1200,1200,2697,R C Montauk 1200 (2000-2006)
15,BMW,1200,1200,2699,R CL Confortline 1200 (2001-2006)
15,BMW,1200,1200,186,R GS 1200 (2004-2012) (2004-2012)
15,BMW,1200,1200,13609,R GS 1200 (2013-2018) (2013-2018)
15,BMW,1200,1200,1975,R GS Adventure (2005-2013) 1200 (2005-2013)
15,BMW,1200,1200,13608,R GS Adventure (2014-2018) 1200 (2014-2018)
15,BMW,1200,1200,9290,R Nine-T 1200 (2014-2020)
15,BMW,1200,1200,16325,R Nine-T Euro5 1200 (2021-2023)
15,BMW,1200,1200,18269,R Nine-T Pure A2 Euro5 1200 (2020-2023)
15,BMW,1200,1200,13771,R Nine-T Pure Euro4 1200 (2017-2020)
15,BMW,1200,1200,16327,R Nine-T Pure Euro5 1200 (2020-2023)
15,BMW,1200,1200,13772,R Nine-T Racer 1200 (2017-2020)
15,BMW,1200,1200,13773,R Nine-T Scrambler 1200 (2017-2020)
15,BMW,1200,1200,16328,R Nine-T Scrambler Euro5 1200 (2021-2023)
15,BMW,1200,1200,13774,R Nine-T Urban G/S 1200 (2017-2020)
15,BMW,1200,1200,16329,R Nine-T Urban G/S Euro5 1200 (2021-2023)
15,BMW,1200,1200,1976,R R 1200 (2006-2018)
15,BMW,1200,1200,14205,R R LC (K53) 1200 (2014-2018) (2014-2018)
15,BMW,1200,1200,9291,R RS 1200 (2015-2018)
15,BMW,1200,1200,13776,R RT (K52) 1200 (2014-2018)
15,BMW,1200,1200,187,R RT 1200 (2003-2014)
15,BMW,1200,1200,188,R S 1200 (2004-2009)
15,BMW,1200,1200,1977,R ST 1200 (2004-2007)
15,BMW,1200,1200,18270,R ST ABS 1200 (2004-2007)
15,BMW,1250,1250,13958,R GS Adventure Euro4 1250 (2019-2020)
15,BMW,1250,1250,13959,R GS Euro4 1250 (2019-2020)
15,BMW,1250,1250,16374,R GS Euro5 1250 (2021-2022)
15,BMW,1250,1250,13957,R R Euro4 1250 (2019-2020)
15,BMW,1250,1250,16375,R R Euro5 1250 (2021-2024)
15,BMW,1250,1250,13956,R RS Euro4 1250 (2019-2020)
15,BMW,1250,1250,16376,R RS Euro5 1250 (2022-2024)
15,BMW,1250,1250,13955,R RT Euro4 1250 (2019-2020)
15,BMW,1250,1250,16377,R RT Euro5 1250 (2021-2022)
15,BMW,1250,1250,16378,R RT Sport Euro4 1250 (2019-2020)
15,BMW,1300,1300,2700,K GT 1300 (2009-2011)
15,BMW,1300,1300,1978,K R 1300 (2008-2015)
15,BMW,1300,1300,18223,K R ABS 1300 (2008-2015)
15,BMW,1300,1300,1979,K S 1300 (2008-2015)
15,BMW,1300,1300,18222,K S ABS 1300 (2008-2015)
15,BMW,1300,1300,16725,R 1300 GS Adventure Euro5 (2023-2024)
15,BMW,1300,1300,17124,R 1300 GS Adventure Euro5+ (2025-2025)
15,BMW,1300,1300,16522,R 1300 GS Euro5 (2023-2024)
15,BMW,1600,1600,13965,K Grand America 1600 (2018-2020)
15,BMW,1600,1600,3047,K GT Euro3 1600 (2010-2019)
15,BMW,1600,1600,18189,K GT Euro4 1600 (2017-2021)
15,BMW,1600,1600,18190,K GT Euro5 1600 (2022-2024)
15,BMW,1600,1600,14673,K GTL Euro3 1600 (2010-2016)
15,BMW,1600,1600,18193,K GTL Euro4 1600 (2016-2021)
15,BMW,1600,1600,18194,K GTL Euro5 1600 (2022-2024)
15,BMW,1800,1800,18197,R 1800 Roctane Euro5 (2023-2025)
15,BMW,1800,1800,18204,R18 B Euro5 1800 (2020-2024)
15,BMW,1800,1800,18205,R18 Classic Euro5 1800 (2020-2024)
15,BMW,1800,1800,15503,R18 Euro5 1800 (2020-2024)
126,Brixton,125,125,14683,BX CBS Euro4 125 (2017-2018)
126,Brixton,125,125,14681,BX R CBS Euro4 125 (2018-2019)
126,Brixton,125,125,14699,BX SK8 CBS Euro4 125 (2018-2018)
126,Brixton,125,125,14682,BX X CBS Euro4 125 (2017-2018)
126,Brixton,125,125,16941,Felsberg ABS Euro5 125 (2021-2024)
126,Brixton,125,125,14692,Felsberg CBS Euro4 125 (2019-2020)
126,Brixton,125,125,16942,Felsberg XC ABS Euro5 125 (2021-2024)
126,Brixton,250,250,14689,Cromwell Saxby ABS Euro4 250 (2020-2020)
126,Brixton,250,250,16892,Cromwell Saxby ABS Euro5 250 (2021-2024)
126,Brixton,250,250,14695,Felsberg ABS Euro4 250 (2020-2020)
126,Brixton,500,500,14690,Crossfire ABS Euro4 500 (2020-2020)
126,Brixton,500,500,16882,Crossfire ABS Euro5 500 (2021-2024)
126,Brixton,500,500,14691,Crossfire X ABS Euro4 500 (2020-2020)
126,Brixton,500,500,16883,Crossfire X ABS Euro5 500 (2021-2024)
126,Brixton,500,500,15148,Crossfire XC ABS Euro5 500 (2022-2024)
126,Brixton,1200,1200,15145,Cromwell ABS Euro5 1200 (2022-2024)
19,Buell,500,500,9331,Blast 500 (2000-2009)
19,Buell,984,984,1998,XB9R Firebolt 900 (2002-2007)
19,Buell,984,984,1999,XB9S Lightning 900 (2003-2004)
19,Buell,984,984,3470,XB9SX CityX Lightning 900 (2005-2009)
19,Buell,1000,1000,14927,RR 1000 (1987-1987)
19,Buell,1125,1125,4841,CR 1125 (2009-2010)
19,Buell,1125,1125,3471,R 1125 (2008-2010)
19,Buell,1200,1200,2001,M2 Cyclone 1200 (1997-2002)
19,Buell,1200,1200,14183,RR 1200 (1988-1990)
19,Buell,1200,1200,2003,RS 1200 (2012-2012)
19,Buell,1200,1200,2005,S1 Lightning 1200 (1996-2002)
19,Buell,1200,1200,3472,S1 White Lightning 1200 (1998-2002)
19,Buell,1200,1200,2006,S2 Thunderbolt 1200 (1994-2002)
19,Buell,1200,1200,2008,S3 Thunderbolt 1200 (1997-2002)
19,Buell,1200,1200,2009,X1 Lightning 1200 (1996-1998)
19,Buell,1200,1200,2010,XB12R Firebolt 1200 (2004-2010)
19,Buell,1200,1200,2011,XB12S Lightning 1200 (2004-2010)
19,Buell,1200,1200,4843,XB12SCG Lightning 1200 (2005-2010)
19,Buell,1200,1200,2012,XB12SS Lightning Long 1200 (2006-2010)
19,Buell,1200,1200,2013,XB12X Ulysses 1200 (2006-2010)
20,Bultaco,50,50,4844,Astro 50 (2001-2009)
21,Cagiva,50,50,3474,Cocis 50 (1988-1991)
21,Cagiva,50,50,3475,K3 50 (1991-1992)
21,Cagiva,50,50,2015,Mito 50 (1999-2006)
21,Cagiva,50,50,3476,Prima 50 (1992-1994)
21,Cagiva,50,50,3477,Supercity 50 (1991-1995)
21,Cagiva,50,50,3478,W4 50 (1992-1995)
21,Cagiva,125,125,2702,Aletta Oro S1/S2 125 (1985-1987)
21,Cagiva,125,125,2703,Blues 125 (1987-1993)
21,Cagiva,125,125,3482,Cruiser 125 (1987-1988)
21,Cagiva,125,125,14499,Elefant (1987-1988) 125 (1987-1988)
21,Cagiva,125,125,2704,Elefant / Elefant 2 125 (1984-1986)
21,Cagiva,125,125,1054,Freccia C10 R 125 (1988-1988)
21,Cagiva,125,125,1055,Freccia C12 R 125 (1989-1989)
21,Cagiva,125,125,1056,Freccia C9 125 (1987-1987)
21,Cagiva,125,125,3485,K7 125 (1990-1993)
21,Cagiva,125,125,1057,Mito 125 (1990-2010)
21,Cagiva,125,125,3487,N 90 125 (1989-1992)
21,Cagiva,125,125,9349,N1 125 (1996-1997)
21,Cagiva,125,125,5921,Nuvola 125 (2001-2002)
21,Cagiva,125,125,1058,Planet 125 (1997-2007)
21,Cagiva,125,125,1059,Raptor 125 (2003-2009)
21,Cagiva,125,125,2705,Roadster 125 (1994-2001)
21,Cagiva,125,125,7434,SST 125 (1981-1985)
21,Cagiva,125,125,3490,Supercity 125 (1992-1999)
21,Cagiva,125,125,3491,Tamanaco 125 (1988-1989)
21,Cagiva,125,125,3492,W8 125 (1992-1998)
21,Cagiva,125,125,3493,WMX 125 (1980-1989)
21,Cagiva,175,175,7435,SST 2T 175 (1983-1984)
21,Cagiva,200,200,7146,Elefant 200 (1985-1986)
21,Cagiva,250,250,3496,MXR 250 (1980-1982)
21,Cagiva,250,250,9354,SST Ala Verde 250 (1982-1987)
21,Cagiva,250,250,3502,SX 250 (1982-1985)
21,Cagiva,250,250,3503,WMX 250 (1988-1990)
21,Cagiva,350,350,3504,Ala Azzurra GT 350 (1983-1990)
21,Cagiva,350,350,3506,Ala Verde 2T 350 (1981-1982)
21,Cagiva,350,350,1060,Elefant 350 (1985-1989)
21,Cagiva,350,350,3507,SST 2T 350 (1982-1986)
21,Cagiva,350,350,2016,SX 350 (1982-1983)
21,Cagiva,350,350,3508,SXT Ala Rossa 4T 350 (1983-1984)
21,Cagiva,350,350,3509,T4E 350 (1986-1994)
21,Cagiva,350,350,1061,T4R 350 (1987-1994)
21,Cagiva,350,350,3510,W12 350 (1992-1995)
21,Cagiva,500,500,3511,Canyon 500 (1996-2000)
21,Cagiva,500,500,6852,River 500 (2000-2001)
21,Cagiva,500,500,1062,T4E 500 (1987-1994)
21,Cagiva,500,500,3513,T4R 500 (1987-1990)
21,Cagiva,500,500,6853,W16 500 (1993-1998)
21,Cagiva,600,600,2017,Canyon 600 (1995-1998)
21,Cagiva,600,600,2018,River 600 (1995-1999)
21,Cagiva,600,600,1063,W16 600 (1994-1998)
21,Cagiva,650,650,3514,Ala Azzurra GT 650 (1984-1989)
21,Cagiva,650,650,1064,Elefant 650 (1985-1989)
21,Cagiva,650,650,1065,Raptor 650 (2000-2008)
21,Cagiva,650,650,1066,V Raptor 650 (2000-2007)
21,Cagiva,750,750,2019,Elefant 750 (1993-1995)
21,Cagiva,750,750,14489,Elefant E Monofaro 750 (1987-1987)
21,Cagiva,750,750,14488,Elefant LE Bifaro 750 (1988-1990)
21,Cagiva,900,900,2021,Elefant / Elefant IE 900 (1991-1997)
21,Cagiva,900,900,2707,Gran Canyon 900 (1998-2003)
21,Cagiva,1000,1000,2022,Navigator 1000 (2000-2005)
21,Cagiva,1000,1000,1068,Raptor / V Raptor 1000 (2000-2005)
21,Cagiva,1000,1000,4852,X-TRA Raptor 1000 (2001-2005)
25,CF Moto,400,400,15286,NK 400 (2016-2020)
26,CPI,50,50,14138,SM Supermoto 50 (2006-2012)
26,CPI,50,50,14217,Supercross 50 (2007-2009)
28,Daelim,125,125,1096,VJ Roadwin 125 (2004-2007)
28,Daelim,125,125,3534,VJ Roadwin FI 125 (2008-2012)
28,Daelim,125,125,3535,VL Daystar 125 (2000-2007)
28,Daelim,125,125,3536,VL Daystar Classic 125 (2002-2007)
28,Daelim,125,125,1097,VL Daystar FI (2008-2019) 125 (2008-2016)
28,Daelim,125,125,15613,VL Daystar FI Euro4 125 (2017-2020)
28,Daelim,125,125,1098,VS 125 (1997-2008)
28,Daelim,125,125,2711,VT / Evolution / Evo 125 (1997-2005)
29,Derbi,50,50,15410,FD Yumbo 50 (1984-1984)
29,Derbi,50,50,15038,FDS 50 (1987-1987)
29,Derbi,50,50,15411,FDX 50 (1989-1989)
29,Derbi,50,50,1104,GPR / GPR Euro2 50 (1997-2009)
29,Derbi,50,50,49,GPR R Euro2 50 (2012-2023)
29,Derbi,50,50,2713,GPR Racing / GPR Racing Euro2 50 (1997-2009)
29,Derbi,50,50,2714,GPR Replica / GPR Replica Euro2 50 (1997-2009)
29,Derbi,50,50,1105,GPR Tuning 50 (2004-2009)
29,Derbi,50,50,11494,Senda HYP DRD EVO Euro2 50 (2006-2009)
29,Derbi,50,50,3552,Senda L 50 (1993-1999)
29,Derbi,50,50,13933,Senda Limited SM 50 2T LC Euro4 (D50B0) (2018-2020)
29,Derbi,50,50,51,Senda R 50 (1997-2003)
29,Derbi,50,50,4857,Senda R DRD E1 E1R (SDR1GB) 50 (2002-2003)
29,Derbi,50,50,1108,Senda R DRD PRO Euro2 50 (2005-2013)
29,Derbi,50,50,2031,Senda R DRD Racing 50 (2004-2005)
29,Derbi,50,50,4858,Senda R DRD Racing Euro2 (SR1D2B) 50 (2005-2008)
29,Derbi,50,50,4859,Senda R DRD Racing LTD (SR1A2B) 50 (2005-2005)
29,Derbi,50,50,2032,Senda R Racer 50 (2003-2003)
29,Derbi,50,50,2033,Senda R X Race 50 (2004-2005)
29,Derbi,50,50,4860,Senda R X Race Euro2 50 (2006-2011)
29,Derbi,50,50,13871,Senda R X Treme (SDR1EB) 50 (2003-2003)
29,Derbi,50,50,2034,Senda R X Treme 50 (2000-2002)
29,Derbi,50,50,13872,Senda R X Treme Euro2 (SR1A1A) 50 (2004-2004)
29,Derbi,50,50,13873,Senda R X Treme Euro2 (SR1D1A) 50 (2005-2012)
29,Derbi,50,50,15812,Senda R X-Treme Euro4 50 (2022-2022)
29,Derbi,50,50,14186,Senda Racing SM 2T LC Euro4 50 (2018-2020)
29,Derbi,50,50,13934,Senda Racing SM 50 (2018-2020)
29,Derbi,50,50,3125,Senda SM 50 (1997-2002)
29,Derbi,50,50,4861,Senda SM Black Edition (SR3A1A) 50 (2003-2003)
29,Derbi,50,50,4862,Senda SM DRD Black Edition 50 (2005-2005)
29,Derbi,50,50,4863,Senda SM DRD E1 (SDR1DB) LEONELLI 50 (2002-2002)
29,Derbi,50,50,4864,Senda SM DRD E1R (SDR1HB) DUCATI 50 (2003-2003)
29,Derbi,50,50,1109,Senda SM DRD PRO Euro2 50 (2005-2014)
29,Derbi,50,50,4865,Senda SM DRD Racing 50 (2004-2005)
29,Derbi,50,50,13874,Senda SM DRD Racing Euro2 (PABB0) 50 (2010-2013)
29,Derbi,50,50,13875,Senda SM DRD Racing Euro2 (SR2D2B) 50 (2005-2009)
29,Derbi,50,50,4866,Senda SM DRD Racing LTD (SR2A2B) 50 (2004-2005)
29,Derbi,50,50,4867,Senda SM DRD Racing LTD Euro2 (SR2D2B) 50 (2006-2007)
29,Derbi,50,50,13876,Senda SM X Race (SR2A1A) 50 (2004-2005)
29,Derbi,50,50,13878,Senda SM X Race Euro2 (SR2D1A) 50 (2010-2010)
29,Derbi,50,50,13877,Senda SM X Race Euro2 (SR2E1A) 50 (2006-2009)
29,Derbi,50,50,4868,Senda SM X Treme (SDR1FB) DUCATI 50 (2003-2003)
29,Derbi,50,50,4869,Senda SM X Treme (SDR1FB) LEONELLI 50 (2003-2003)
29,Derbi,50,50,13879,Senda SM X Treme (SR1BB-SDRBB) 50 (2002-2002)
29,Derbi,50,50,13880,Senda SM X Treme Euro2 (SR2A1A) 50 (2004-2004)
29,Derbi,50,50,13882,Senda SM X Treme Euro2 (SR2D1A) 50 (2008-2009)
29,Derbi,50,50,13883,Senda SM X Treme Euro2 (SR2D1A*) 50 (2010-2012)
29,Derbi,50,50,13881,Senda SM X Treme Euro2 (SRB1A) 50 (2005-2007)
29,Derbi,50,50,13935,Senda SM X Treme R Euro4 50 (2018-2020)
29,Derbi,50,50,15811,Senda SM X Treme SM Euro4 50 (2018-2020)
29,Derbi,50,50,15813,Senda SM X-Treme Euro4 50 (2022-2022)
29,Derbi,50,50,15814,Senda X-Treme SM Euro4 50 (2018-2020)
29,Derbi,75,75,15413,GPR 75 (1989-1989)
29,Derbi,80,80,9404,GPR 80 (2004-2005)
29,Derbi,125,125,13517,GPR 2T 125 (2004-2006)
29,Derbi,125,125,1115,GPR 4T 125 (2009-2013)
29,Derbi,125,125,1116,GPR Nude 125 (2004-2009)
29,Derbi,125,125,1117,Mulhacen 4T 125 (2007-2012)
29,Derbi,125,125,9405,Mulhacen Cafè 4T 125 (2007-2012)
29,Derbi,125,125,1113,Senda Cross City 125 (2007-2012)
29,Derbi,125,125,13884,Senda R 4T (SC1A1A) 125 (2004-2004)
29,Derbi,125,125,13885,Senda R 4T (SC1B1A) 125 (2004-2007)
29,Derbi,125,125,13886,Senda R Baja 4T (SC1C1A) 125 (2006-2006)
29,Derbi,125,125,13887,Senda R Baja 4T (SC1D1A) 125 (2006-2009)
29,Derbi,125,125,13888,Senda R Baja 4T (SC1E1A) 125 (2010-2013)
29,Derbi,125,125,4873,Senda R DRD 4T 4V (DR1A1A) 125 (2010-2013)
29,Derbi,125,125,13889,Senda SM 4T (SC2A1A) 125 (2004-2004)
29,Derbi,125,125,13890,Senda SM 4T (SC2B1A) 125 (2004-2007)
29,Derbi,125,125,13891,Senda SM Baja 4T (SC2C1A/SC2D1A) 125 (2006-2009)
29,Derbi,125,125,13892,Senda SM Baja 4T (SC2E1A) 125 (2010-2013)
29,Derbi,125,125,4874,Senda SM DRD 4T 4V (DR2A1A) 125 (2010-2013)
29,Derbi,125,125,1123,Terra 4T 125 (2007-2012)
29,Derbi,125,125,1124,Terra Adventure 4V 125 4T LC Euro3 (2007-2012)
29,Derbi,660,660,2043,Mulhacen 660 (2006-2012)
31,Ducati,350,350,3566,F3 350 (1985-1987)
31,Ducati,350,350,2718,Indiana 350 (1986-1986)
31,Ducati,350,350,2719,Pantah 350 (1983-1986)
31,Ducati,350,350,11799,SS SuperSport 350 (1992-1993)
31,Ducati,350,350,2720,TL Pantah 350 (1982-1984)
31,Ducati,350,350,2721,XL Pantah 350 (1982-1984)
31,Ducati,400,400,3567,F3 400 (1986-1987)
31,Ducati,400,400,2044,Monster 400 (1994-2023)
31,Ducati,400,400,13670,Scrambler Sixty2 Euro4 400 (2016-2020)
31,Ducati,400,400,16412,Scrambler Sixty2 Euro5 400 (2021-2021)
31,Ducati,400,400,14439,SS Junior (400J) 400 (1992-1997)
31,Ducati,400,400,14440,Supersport SS 400 (1993-1997)
31,Ducati,500,500,14616,GTL Twin Parallelo 500 (1976-1977)
31,Ducati,500,500,2722,Pantah 500 (1983-1983)
31,Ducati,600,600,189,Monster 600 (1994-2001)
31,Ducati,600,600,14614,Monster Euro1 600 (1999-2001)
31,Ducati,600,600,13799,Pantah 600 (1981-1982)
31,Ducati,600,600,2723,SL Pantah 600 (1983-1984)
31,Ducati,600,600,190,Supersport SS 600 (1991-1999)
31,Ducati,600,600,2724,TL Pantah 600 (1982-1983)
31,Ducati,620,620,6861,Monster Dark Euro2 620 (2002-2006)
31,Ducati,620,620,2045,Monster Euro1 620 (2002-2004)
31,Ducati,620,620,13800,Monster Euro2 620 (2005-2006)
31,Ducati,620,620,7298,Multistrada Dark Euro2 620 (2005-2006)
31,Ducati,620,620,2046,Multistrada Euro2 620 (2005-2006)
31,Ducati,620,620,2047,Sport 620 (2003-2004)
31,Ducati,620,620,14751,Sport H.F. 620 (2003-2004)
31,Ducati,650,650,1128,Indiana 650 (1986-1990)
31,Ducati,650,650,3571,Pantah 650 (1983-1984)
